frame;time;springs;totalCurrent;totalRest;maxStretchRatio;avgStretchRatio;len0;len1;len2;len3;len4;len5;len6;len7;len8;len9;len10;len11;len12;len13;len14;len15;len16;len17;len18
111;3.699998;19;19.371790;19.000000;1.019897;1.019568;1.019897;1.019872;1.019848;1.019827;1.019804;1.019765;1.019687;1.019657;1.019620;1.019587;1.019508;1.019478;1.019435;1.019420;1.019338;1.019322;1.019267;1.019250;1.019205
112;3.733331;19;19.435250;19.000000;1.023290;1.022908;1.023290;1.023259;1.023247;1.023209;1.023171;1.023137;1.023064;1.023020;1.022938;1.022870;1.022844;1.022804;1.022752;1.022731;1.022699;1.022645;1.022575;1.022555;1.022434
113;3.766665;19;19.496300;19.000000;1.026569;1.026121;1.026569;1.026559;1.026519;1.026489;1.026359;1.026319;1.026294;1.026224;1.026175;1.026134;1.026080;1.026022;1.026002;1.025941;1.025852;1.025764;1.025703;1.025671;1.025627
114;3.799998;19;19.550900;19.000000;1.029459;1.028995;1.029459;1.029431;1.029387;1.029336;1.029304;1.029223;1.029182;1.029153;1.029066;1.029000;1.028973;1.028868;1.028807;1.028783;1.028694;1.028655;1.028583;1.028525;1.028469
115;3.833331;19;19.595690;19.000000;1.031833;1.031352;1.031833;1.031797;1.031765;1.031715;1.031676;1.031659;1.031545;1.031487;1.031432;1.031384;1.031276;1.031224;1.031182;1.031143;1.031034;1.031002;1.030926;1.030877;1.030735
116;3.866664;19;19.628030;19.000000;1.033587;1.033054;1.033587;1.033569;1.033532;1.033452;1.033434;1.033314;1.033258;1.033191;1.033149;1.033068;1.033018;1.032909;1.032876;1.032792;1.032676;1.032650;1.032585;1.032526;1.032437
117;3.899998;19;19.645980;19.000000;1.034560;1.033999;1.034560;1.034515;1.034491;1.034425;1.034347;1.034279;1.034204;1.034136;1.034086;1.034038;1.033917;1.033872;1.033786;1.033715;1.033663;1.033578;1.033527;1.033446;1.033394
118;3.933331;19;19.648700;19.000000;1.034705;1.034142;1.034705;1.034641;1.034632;1.034553;1.034480;1.034428;1.034364;1.034301;1.034231;1.034156;1.034086;1.034009;1.033929;1.033857;1.033812;1.033729;1.033698;1.033586;1.033505
119;3.966664;19;19.636140;19.000000;1.034026;1.033481;1.034026;1.033998;1.033986;1.033891;1.033845;1.033743;1.033698;1.033614;1.033586;1.033504;1.033382;1.033320;1.033255;1.033190;1.033132;1.033075;1.033046;1.032983;1.032868
120;3.999998;19;19.609160;19.000000;1.032572;1.032061;1.032572;1.032528;1.032489;1.032453;1.032431;1.032359;1.032281;1.032195;1.032143;1.032108;1.032003;1.031927;1.031855;1.031784;1.031739;1.031669;1.031616;1.031529;1.031477
121;4.033331;19;19.569390;19.000000;1.030459;1.029968;1.030459;1.030441;1.030374;1.030329;1.030283;1.030240;1.030164;1.030101;1.030059;1.029974;1.029922;1.029817;1.029776;1.029745;1.029659;1.029589;1.029542;1.029513;1.029402
122;4.066664;19;19.519070;19.000000;1.027747;1.027319;1.027747;1.027735;1.027708;1.027681;1.027623;1.027562;1.027514;1.027465;1.027400;1.027321;1.027279;1.027178;1.027130;1.027092;1.027058;1.026951;1.026920;1.026891;1.026810
123;4.099998;19;19.460920;19.000000;1.024666;1.024259;1.024666;1.024638;1.024607;1.024567;1.024541;1.024491;1.024471;1.024363;1.024324;1.024270;1.024213;1.024165;1.024125;1.024054;1.023981;1.023924;1.023897;1.023826;1.023794
124;4.133331;19;19.397940;19.000000;1.021294;1.020944;1.021294;1.021279;1.021265;1.021244;1.021180;1.021131;1.021083;1.021035;1.020991;1.020979;1.020890;1.020840;1.020819;1.020764;1.020708;1.020654;1.020620;1.020601;1.020566
125;4.166664;19;19.333270;19.000000;1.017855;1.017541;1.017855;1.017843;1.017801;1.017773;1.017761;1.017732;1.017682;1.017622;1.017571;1.017518;1.017478;1.017461;1.017446;1.017384;1.017318;1.017303;1.017275;1.017237;1.017218
126;4.199997;19;19.269970;19.000000;1.014479;1.014209;1.014479;1.014463;1.014452;1.014421;1.014385;1.014337;1.014302;1.014284;1.014249;1.014225;1.014168;1.014132;1.014122;1.014048;1.014034;1.014000;1.013984;1.013962;1.013922
127;4.233331;19;19.210840;19.000000;1.011335;1.011097;1.011335;1.011312;1.011295;1.011290;1.011247;1.011198;1.011187;1.011158;1.011140;1.011096;1.011069;1.011059;1.010985;1.010971;1.010953;1.010931;1.010893;1.010875;1.010847
128;4.266664;19;19.158330;19.000000;1.008528;1.008333;1.008528;1.008523;1.008499;1.008486;1.008464;1.008456;1.008418;1.008399;1.008375;1.008334;1.008288;1.008258;1.008242;1.008236;1.008222;1.008177;1.008162;1.008138;1.008124
129;4.299997;19;19.114370;19.000000;1.006199;1.006019;1.006199;1.006195;1.006185;1.006151;1.006129;1.006099;1.006087;1.006065;1.006035;1.006023;1.006015;1.005970;1.005942;1.005911;1.005900;1.005887;1.005867;1.005860;1.005850
130;4.333331;19;19.080330;19.000000;1.004394;1.004228;1.004394;1.004390;1.004359;1.004344;1.004306;1.004301;1.004285;1.004255;1.004245;1.004224;1.004220;1.004189;1.004161;1.004156;1.004119;1.004106;1.004100;1.004094;1.004079
131;4.366664;19;19.056940;19.000000;1.003131;1.002997;1.003131;1.003115;1.003099;1.003096;1.003082;1.003063;1.003038;1.003027;1.003016;1.002991;1.002985;1.002963;1.002953;1.002931;1.002910;1.002898;1.002886;1.002884;1.002867
132;4.399997;19;19.044320;19.000000;1.002458;1.002333;1.002458;1.002446;1.002443;1.002418;1.002408;1.002387;1.002365;1.002359;1.002349;1.002328;1.002308;1.002295;1.002293;1.002281;1.002253;1.002245;1.002243;1.002228;1.002217
133;4.433331;19;19.041980;19.000000;1.002340;1.002209;1.002340;1.002326;1.002320;1.002304;1.002283;1.002260;1.002252;1.002236;1.002210;1.002208;1.002185;1.002178;1.002161;1.002157;1.002126;1.002119;1.002115;1.002106;1.002095
134;4.466664;19;19.048810;19.000000;1.002684;1.002569;1.002684;1.002679;1.002664;1.002654;1.002626;1.002621;1.002613;1.002580;1.002567;1.002563;1.002559;1.002535;1.002530;1.002514;1.002502;1.002494;1.002491;1.002476;1.002465
135;4.499997;19;19.063290;19.000000;1.003478;1.003331;1.003478;1.003474;1.003446;1.003428;1.003417;1.003407;1.003391;1.003367;1.003327;1.003317;1.003306;1.003305;1.003272;1.003260;1.003246;1.003229;1.003226;1.003206;1.003187
136;4.533330;19;19.083490;19.000000;1.004562;1.004394;1.004562;1.004555;1.004531;1.004528;1.004502;1.004471;1.004438;1.004413;1.004407;1.004375;1.004368;1.004353;1.004330;1.004322;1.004313;1.004289;1.004253;1.004245;1.004238
137;4.566664;19;19.107330;19.000000;1.005832;1.005649;1.005832;1.005829;1.005811;1.005777;1.005748;1.005717;1.005686;1.005675;1.005654;1.005643;1.005624;1.005595;1.005588;1.005558;1.005547;1.005542;1.005511;1.005501;1.005492
138;4.599997;19;19.132760;19.000000;1.007158;1.006987;1.007158;1.007155;1.007141;1.007137;1.007123;1.007085;1.007060;1.007037;1.007015;1.006998;1.006938;1.006932;1.006915;1.006906;1.006879;1.006849;1.006819;1.006811;1.006804
139;4.633330;19;19.157920;19.000000;1.008520;1.008312;1.008520;1.008504;1.008495;1.008471;1.008462;1.008448;1.008406;1.008380;1.008340;1.008314;1.008296;1.008243;1.008218;1.008188;1.008181;1.008155;1.008115;1.008108;1.008075
140;4.666664;19;19.181050;19.000000;1.009774;1.009529;1.009774;1.009760;1.009750;1.009724;1.009678;1.009649;1.009636;1.009578;1.009568;1.009532;1.009475;1.009450;1.009430;1.009403;1.009394;1.009346;1.009318;1.009300;1.009286
141;4.699997;19;19.200500;19.000000;1.010784;1.010552;1.010784;1.010777;1.010765;1.010757;1.010723;1.010701;1.010641;1.010591;1.010583;1.010568;1.010492;1.010473;1.010460;1.010441;1.010428;1.010352;1.010335;1.010324;1.010301
142;4.733330;19;19.214840;19.000000;1.011548;1.011307;1.011548;1.011531;1.011521;1.011506;1.011496;1.011467;1.011407;1.011400;1.011386;1.011320;1.011241;1.011228;1.011193;1.011184;1.011154;1.011095;1.011077;1.011048;1.011034
143;4.766664;19;19.223000;19.000000;1.011992;1.011737;1.011992;1.011984;1.011979;1.011930;1.011903;1.011871;1.011837;1.011802;1.011794;1.011728;1.011707;1.011669;1.011636;1.011608;1.011596;1.011523;1.011504;1.011477;1.011460
144;4.799997;19;19.224450;19.000000;1.012055;1.011813;1.012055;1.012046;1.012037;1.012018;1.011997;1.011949;1.011933;1.011901;1.011871;1.011851;1.011779;1.011743;1.011693;1.011683;1.011662;1.011619;1.011585;1.011530;1.011492
145;4.833330;19;19.218960;19.000000;1.011793;1.011524;1.011793;1.011761;1.011728;1.011700;1.011682;1.011677;1.011634;1.011585;1.011555;1.011536;1.011488;1.011446;1.011435;1.011388;1.011366;1.011326;1.011314;1.011279;1.011265
146;4.866663;19;19.206830;19.000000;1.011134;1.010886;1.011134;1.011122;1.011090;1.011082;1.011033;1.011011;1.011006;1.010954;1.010919;1.010886;1.010849;1.010843;1.010814;1.010750;1.010720;1.010709;1.010676;1.010622;1.010611
147;4.899997;19;19.188670;19.000000;1.010197;1.009930;1.010197;1.010182;1.010146;1.010094;1.010078;1.010036;1.010010;1.010005;1.009968;1.009947;1.009907;1.009849;1.009840;1.009819;1.009766;1.009736;1.009712;1.009702;1.009681
148;4.933330;19;19.165400;19.000000;1.008927;1.008705;1.008927;1.008925;1.008918;1.008858;1.008842;1.008815;1.008780;1.008748;1.008717;1.008701;1.008695;1.008675;1.008638;1.008582;1.008556;1.008546;1.008535;1.008475;1.008464
149;4.966663;19;19.138140;19.000000;1.007465;1.007270;1.007465;1.007445;1.007440;1.007428;1.007419;1.007337;1.007314;1.007296;1.007273;1.007269;1.007232;1.007212;1.007197;1.007181;1.007168;1.007143;1.007136;1.007099;1.007087
150;4.999997;19;19.108260;19.000000;1.005872;1.005698;1.005872;1.005860;1.005819;1.005810;1.005801;1.005783;1.005748;1.005736;1.005718;1.005698;1.005692;1.005661;1.005641;1.005621;1.005612;1.005578;1.005560;1.005535;1.005517
151;5.033330;19;19.077210;19.000000;1.004223;1.004064;1.004223;1.004213;1.004200;1.004188;1.004155;1.004133;1.004121;1.004097;1.004069;1.004061;1.004043;1.004040;1.004017;1.003976;1.003970;1.003941;1.003936;1.003916;1.003909
152;5.066663;19;19.046450;19.000000;1.002559;1.002445;1.002559;1.002558;1.002535;1.002524;1.002518;1.002493;1.002483;1.002472;1.002450;1.002440;1.002437;1.002423;1.002399;1.002395;1.002384;1.002358;1.002350;1.002342;1.002325
153;5.099997;19;19.017410;19.000000;1.001003;1.000916;1.001003;1.000998;1.000986;1.000972;1.000961;1.000952;1.000944;1.000939;1.000922;1.000915;1.000906;1.000895;1.000884;1.000875;1.000867;1.000866;1.000859;1.000843;1.000829
154;5.133330;19;18.995710;19.000000;0.999785;0.999774;0.999785;0.999783;0.999782;0.999777;0.999775;0.999774;0.999774;0.999774;0.999774;0.999775;0.999774;0.999774;0.999776;0.999776;0.999772;0.999769;0.999765;0.999765;0.999761
155;5.166663;19;18.998920;19.000000;0.999953;0.999943;0.999943;0.999940;0.999939;0.999940;0.999941;0.999943;0.999945;0.999948;0.999950;0.999951;0.999953;0.999953;0.999950;0.999947;0.999942;0.999937;0.999933;0.999933;0.999931
156;5.199996;19;19.001060;19.000000;1.000088;1.000056;1.000088;1.000082;1.000076;1.000070;1.000064;1.000060;1.000056;1.000057;1.000052;1.000051;1.000051;1.000049;1.000048;1.000047;1.000045;1.000044;1.000044;1.000042;1.000041
157;5.233330;19;19.000430;19.000000;1.000045;1.000023;1.000045;1.000039;1.000033;1.000028;1.000024;1.000021;1.000018;1.000018;1.000017;1.000016;1.000016;1.000016;1.000016;1.000017;1.000018;1.000020;1.000020;1.000023;1.000024
158;5.266663;19;19.000210;19.000000;1.000037;1.000011;1.000037;1.000029;1.000023;1.000017;1.000012;1.000009;1.000007;1.000006;1.000005;1.000005;1.000005;1.000005;1.000005;1.000006;1.000005;1.000007;1.000007;1.000009;1.000010
159;5.299996;19;19.000210;19.000000;1.000046;1.000011;1.000046;1.000037;1.000029;1.000021;1.000014;1.000010;1.000006;1.000005;1.000004;1.000004;1.000004;1.000004;1.000003;1.000004;1.000003;1.000004;1.000004;1.000006;1.000006
160;5.333330;19;19.000270;19.000000;1.000062;1.000014;1.000062;1.000051;1.000042;1.000032;1.000022;1.000014;1.000008;1.000005;1.000003;1.000003;1.000003;1.000003;1.000003;1.000003;1.000003;1.000004;1.000003;1.000005;1.000004
161;5.366663;19;19.000390;19.000000;1.000087;1.000021;1.000087;1.000075;1.000063;1.000050;1.000037;1.000025;1.000014;1.000007;1.000004;1.000003;1.000002;1.000003;1.000003;1.000002;1.000002;1.000003;1.000003;1.000004;1.000004
162;5.399996;19;19.000540;19.000000;1.000110;1.000028;1.000110;1.000100;1.000085;1.000071;1.000056;1.000041;1.000026;1.000014;1.000007;1.000003;1.000003;1.000002;1.000002;1.000002;1.000002;1.000002;1.000002;1.000004;1.000004
163;5.433330;19;19.000650;19.000000;1.000120;1.000034;1.000120;1.000113;1.000098;1.000084;1.000070;1.000055;1.000041;1.000026;1.000014;1.000007;1.000004;1.000003;1.000002;1.000002;1.000002;1.000001;1.000002;1.000004;1.000003
164;5.466663;19;19.000750;19.000000;1.000124;1.000039;1.000124;1.000118;1.000105;1.000093;1.000080;1.000068;1.000054;1.000040;1.000026;1.000013;1.000006;1.000003;1.000002;1.000002;1.000001;1.000002;1.000002;1.000004;1.000003
165;5.499996;19;19.000890;19.000000;1.000133;1.000047;1.000133;1.000127;1.000117;1.000106;1.000093;1.000081;1.000069;1.000055;1.000041;1.000026;1.000014;1.000007;1.000003;1.000002;1.000001;1.000002;1.000002;1.000004;1.000003
166;5.533329;19;19.001070;19.000000;1.000146;1.000056;1.000146;1.000140;1.000133;1.000121;1.000109;1.000097;1.000085;1.000072;1.000058;1.000043;1.000028;1.000015;1.000006;1.000002;1.000002;1.000002;1.000002;1.000003;1.000003
167;5.566663;19;19.001260;19.000000;1.000159;1.000066;1.000159;1.000152;1.000146;1.000135;1.000123;1.000112;1.000100;1.000088;1.000075;1.000060;1.000045;1.000029;1.000015;1.000006;1.000002;1.000002;1.000002;1.000003;1.000004
168;5.599996;19;19.001440;19.000000;1.000167;1.000076;1.000167;1.000161;1.000154;1.000145;1.000135;1.000124;1.000113;1.000101;1.000090;1.000076;1.000062;1.000046;1.000030;1.000015;1.000006;1.000003;1.000003;1.000003;1.000004
169;5.633329;19;19.001630;19.000000;1.000174;1.000085;1.000174;1.000167;1.000162;1.000154;1.000145;1.000135;1.000124;1.000113;1.000102;1.000090;1.000078;1.000063;1.000047;1.000031;1.000016;1.000007;1.000006;1.000005;1.000006
170;5.666663;19;19.001850;19.000000;1.000182;1.000098;1.000182;1.000175;1.000169;1.000162;1.000153;1.000144;1.000134;1.000125;1.000114;1.000104;1.000093;1.000079;1.000067;1.000051;1.000035;1.000022;1.000016;1.000014;1.000014
171;5.699996;19;19.002420;19.000000;1.000191;1.000127;1.000191;1.000184;1.000178;1.000175;1.000165;1.000158;1.000151;1.000144;1.000137;1.000129;1.000121;1.000113;1.000105;1.000096;1.000086;1.000076;1.000071;1.000069;1.000068
172;5.733329;19;19.005720;19.000000;1.000392;1.000301;1.000216;1.000217;1.000218;1.000221;1.000227;1.000240;1.000255;1.000271;1.000288;1.000304;1.000319;1.000333;1.000347;1.000360;1.000371;1.000378;1.000379;1.000388;1.000392
173;5.766663;19;19.008770;19.000000;1.000635;1.000462;1.000288;1.000289;1.000294;1.000302;1.000319;1.000344;1.000375;1.000407;1.000439;1.000469;1.000499;1.000526;1.000552;1.000575;1.000596;1.000612;1.000624;1.000630;1.000635
174;5.799996;19;19.006810;19.000000;1.000436;1.000358;1.000288;1.000290;1.000291;1.000294;1.000299;1.000309;1.000320;1.000333;1.000347;1.000360;1.000371;1.000380;1.000393;1.000404;1.000413;1.000420;1.000429;1.000432;1.000436
175;5.833329;19;19.003820;19.000000;1.000242;1.000201;1.000242;1.000238;1.000233;1.000223;1.000219;1.000211;1.000211;1.000204;1.000200;1.000196;1.000195;1.000195;1.000190;1.000187;1.000181;1.000177;1.000174;1.000172;1.000169
176;5.866663;19;19.002580;19.000000;1.000198;1.000136;1.000198;1.000193;1.000184;1.000175;1.000167;1.000161;1.000152;1.000144;1.000136;1.000128;1.000122;1.000117;1.000111;1.000106;1.000103;1.000100;1.000098;1.000096;1.000093
177;5.899996;19;19.002910;19.000000;1.000205;1.000153;1.000205;1.000199;1.000192;1.000184;1.000176;1.000171;1.000164;1.000157;1.000151;1.000147;1.000143;1.000139;1.000136;1.000133;1.000130;1.000128;1.000120;1.000121;1.000116
178;5.933329;19;19.003560;19.000000;1.000236;1.000188;1.000236;1.000231;1.000224;1.000217;1.000210;1.000202;1.000195;1.000193;1.000187;1.000183;1.000179;1.000174;1.000166;1.000165;1.000164;1.000163;1.000161;1.000159;1.000156
179;5.966662;19;19.003840;19.000000;1.000253;1.000202;1.000253;1.000247;1.000241;1.000232;1.000225;1.000218;1.000212;1.000205;1.000199;1.000194;1.000193;1.000188;1.000188;1.000183;1.000178;1.000172;1.000173;1.000169;1.000166
180;5.999996;19;19.003770;19.000000;1.000255;1.000199;1.000255;1.000250;1.000242;1.000233;1.000224;1.000218;1.000210;1.000203;1.000196;1.000189;1.000185;1.000183;1.000179;1.000174;1.000175;1.000170;1.000164;1.000162;1.000161
181;6.033329;19;19.003640;19.000000;1.000252;1.000191;1.000252;1.000245;1.000238;1.000232;1.000221;1.000214;1.000206;1.000197;1.000190;1.000182;1.000176;1.000174;1.000169;1.000165;1.000157;1.000158;1.000154;1.000152;1.000153
182;6.066662;19;19.003580;19.000000;1.000253;1.000188;1.000253;1.000244;1.000241;1.000229;1.000222;1.000214;1.000205;1.000196;1.000187;1.000178;1.000171;1.000165;1.000161;1.000158;1.000158;1.000155;1.000152;1.000144;1.000142
183;6.099996;19;19.003600;19.000000;1.000258;1.000189;1.000258;1.000250;1.000245;1.000235;1.000226;1.000217;1.000208;1.000199;1.000189;1.000179;1.000171;1.000164;1.000159;1.000156;1.000152;1.000152;1.000147;1.000144;1.000143
184;6.133329;19;19.003630;19.000000;1.000265;1.000191;1.000265;1.000255;1.000248;1.000240;1.000232;1.000223;1.000213;1.000203;1.000193;1.000182;1.000171;1.000164;1.000158;1.000153;1.000152;1.000147;1.000147;1.000145;1.000143
185;6.166662;19;19.003660;19.000000;1.000270;1.000193;1.000270;1.000263;1.000258;1.000245;1.000236;1.000227;1.000217;1.000207;1.000195;1.000184;1.000173;1.000164;1.000157;1.000153;1.000149;1.000147;1.000143;1.000138;1.000136
186;6.199996;19;19.003690;19.000000;1.000276;1.000194;1.000276;1.000268;1.000260;1.000251;1.000242;1.000232;1.000222;1.000210;1.000198;1.000186;1.000174;1.000163;1.000155;1.000150;1.000146;1.000142;1.000139;1.000139;1.000134
187;6.233329;19;19.003720;19.000000;1.000282;1.000196;1.000282;1.000274;1.000265;1.000256;1.000246;1.000236;1.000225;1.000214;1.000201;1.000188;1.000175;1.000164;1.000154;1.000147;1.000143;1.000142;1.000137;1.000134;1.000132
188;6.266662;19;19.003760;19.000000;1.000288;1.000198;1.000288;1.000280;1.000271;1.000262;1.000252;1.000241;1.000230;1.000217;1.000205;1.000191;1.000178;1.000164;1.000154;1.000146;1.000140;1.000139;1.000136;1.000133;1.000130
189;6.299995;19;19.003800;19.000000;1.000296;1.000200;1.000296;1.000287;1.000277;1.000267;1.000257;1.000246;1.000234;1.000222;1.000208;1.000194;1.000181;1.000166;1.000155;1.000146;1.000141;1.000135;1.000133;1.000130;1.000129
190;6.333329;19;19.003870;19.000000;1.000302;1.000204;1.000302;1.000292;1.000288;1.000273;1.000263;1.000252;1.000239;1.000227;1.000213;1.000199;1.000184;1.000170;1.000156;1.000147;1.000139;1.000135;1.000135;1.000131;1.000128
191;6.366662;19;19.003940;19.000000;1.000311;1.000207;1.000311;1.000299;1.000290;1.000280;1.000269;1.000258;1.000245;1.000232;1.000219;1.000204;1.000189;1.000173;1.000160;1.000148;1.000141;1.000136;1.000132;1.000129;1.000128
192;6.399995;19;19.004030;19.000000;1.000317;1.000212;1.000317;1.000306;1.000298;1.000285;1.000275;1.000264;1.000251;1.000238;1.000224;1.000210;1.000195;1.000179;1.000164;1.000152;1.000143;1.000137;1.000134;1.000134;1.000128
193;6.433329;19;19.004150;19.000000;1.000321;1.000219;1.000321;1.000316;1.000304;1.000292;1.000283;1.000272;1.000259;1.000246;1.000232;1.000216;1.000201;1.000186;1.000171;1.000158;1.000148;1.000143;1.000142;1.000133;1.000132
194;6.466662;19;19.004300;19.000000;1.000332;1.000226;1.000332;1.000322;1.000312;1.000301;1.000288;1.000278;1.000266;1.000253;1.000239;1.000225;1.000210;1.000195;1.000180;1.000167;1.000156;1.000149;1.000143;1.000141;1.000140
195;6.499995;19;19.004500;19.000000;1.000339;1.000237;1.000339;1.000330;1.000320;1.000310;1.000299;1.000288;1.000276;1.000262;1.000250;1.000235;1.000220;1.000206;1.000191;1.000178;1.000167;1.000160;1.000158;1.000154;1.000151
196;6.533329;19;19.004740;19.000000;1.000350;1.000250;1.000350;1.000343;1.000329;1.000320;1.000309;1.000298;1.000286;1.000274;1.000261;1.000248;1.000234;1.000220;1.000207;1.000194;1.000184;1.000176;1.000171;1.000170;1.000168
197;6.566662;19;19.005090;19.000000;1.000363;1.000268;1.000363;1.000358;1.000344;1.000332;1.000321;1.000316;1.000297;1.000288;1.000277;1.000265;1.000252;1.000240;1.000228;1.000218;1.000208;1.000201;1.000197;1.000195;1.000190
198;6.599995;19;19.005610;19.000000;1.000377;1.000295;1.000377;1.000373;1.000361;1.000350;1.000340;1.000330;1.000320;1.000310;1.000301;1.000290;1.000280;1.000271;1.000261;1.000253;1.000245;1.000240;1.000236;1.000238;1.000232
199;6.633328;19;19.006510;19.000000;1.000412;1.000343;1.000412;1.000403;1.000398;1.000385;1.000379;1.000372;1.000360;1.000351;1.000346;1.000335;1.000331;1.000320;1.000318;1.000312;1.000306;1.000300;1.000301;1.000293;1.000293
200;6.666662;19;19.008020;19.000000;1.000455;1.000422;1.000455;1.000450;1.000443;1.000431;1.000424;1.000412;1.000403;1.000402;1.000402;1.000407;1.000404;1.000409;1.000407;1.000416;1.000421;1.000423;1.000432;1.000437;1.000439
201;6.699995;19;19.010880;19.000000;1.000652;1.000573;1.000523;1.000518;1.000521;1.000524;1.000528;1.000532;1.000538;1.000545;1.000553;1.000563;1.000572;1.000583;1.000594;1.000607;1.000618;1.000629;1.000636;1.000649;1.000652
202;6.733328;19;19.016200;19.000000;1.001015;1.000852;1.000721;1.000723;1.000727;1.000734;1.000744;1.000758;1.000775;1.000795;1.000816;1.000841;1.000866;1.000892;1.000916;1.000939;1.000961;1.000978;1.000986;1.001009;1.001015
203;6.766662;19;19.024870;19.000000;1.001563;1.001309;1.001088;1.001090;1.001108;1.001119;1.001136;1.001159;1.001189;1.001222;1.001259;1.001299;1.001338;1.001377;1.001414;1.001448;1.001479;1.001509;1.001533;1.001544;1.001563
204;6.799995;19;19.037900;19.000000;1.002315;1.001995;1.001705;1.001706;1.001728;1.001745;1.001770;1.001801;1.001840;1.001884;1.001932;1.001984;1.002035;1.002086;1.002134;1.002180;1.002221;1.002255;1.002271;1.002311;1.002315
205;6.833328;19;19.059250;19.000000;1.003456;1.003118;1.002796;1.002803;1.002834;1.002852;1.002878;1.002913;1.002955;1.003002;1.003054;1.003108;1.003163;1.003217;1.003269;1.003318;1.003360;1.003397;1.003428;1.003450;1.003456
206;6.866662;19;19.100640;19.000000;1.005584;1.005297;1.005024;1.005033;1.005061;1.005082;1.005107;1.005137;1.005171;1.005209;1.005250;1.005294;1.005338;1.005382;1.005422;1.005451;1.005471;1.005499;1.005560;1.005563;1.005584
207;6.899995;19;19.177430;19.000000;1.009529;1.009338;1.009177;1.009177;1.009193;1.009210;1.009228;1.009239;1.009254;1.009268;1.009323;1.009331;1.009339;1.009360;1.009412;1.009435;1.009466;1.009494;1.009493;1.009503;1.009529
208;6.933328;19;19.279410;19.000000;1.014797;1.014706;1.014797;1.014792;1.014783;1.014773;1.014756;1.014741;1.014735;1.014721;1.014715;1.014700;1.014692;1.014696;1.014672;1.014673;1.014661;1.014648;1.014634;1.014626;1.014590
209;6.966661;19;19.371870;19.000000;1.019880;1.019572;1.019880;1.019865;1.019808;1.019802;1.019767;1.019714;1.019683;1.019652;1.019606;1.019581;1.019547;1.019484;1.019465;1.019412;1.019395;1.019344;1.019327;1.019283;1.019257
210;6.999995;19;19.441340;19.000000;1.023614;1.023229;1.023614;1.023599;1.023575;1.023534;1.023497;1.023473;1.023388;1.023371;1.023274;1.023264;1.023214;1.023161;1.023105;1.023036;1.022970;1.022874;1.022832;1.022795;1.022765
211;7.033328;19;19.496040;19.000000;1.026667;1.026107;1.026667;1.026630;1.026588;1.026520;1.026458;1.026394;1.026328;1.026259;1.026187;1.026165;1.026009;1.025946;1.025898;1.025810;1.025771;1.025672;1.025621;1.025583;1.025529
212;7.066661;19;19.539090;19.000000;1.029029;1.028373;1.029029;1.029018;1.028922;1.028844;1.028784;1.028712;1.028632;1.028547;1.028458;1.028369;1.028278;1.028191;1.028106;1.028047;1.027948;1.027873;1.027841;1.027776;1.027714
213;7.099995;19;19.565690;19.000000;1.030342;1.029773;1.030342;1.030328;1.030251;1.030211;1.030154;1.030085;1.030009;1.029959;1.029842;1.029768;1.029711;1.029666;1.029584;1.029433;1.029385;1.029334;1.029257;1.029204;1.029168
214;7.133328;19;19.573610;19.000000;1.030693;1.030190;1.030693;1.030673;1.030614;1.030572;1.030544;1.030502;1.030386;1.030336;1.030263;1.030244;1.030106;1.030040;1.029980;1.029943;1.029853;1.029788;1.029739;1.029681;1.029652
215;7.166661;19;19.564670;19.000000;1.030190;1.029719;1.030190;1.030147;1.030108;1.030067;1.030036;1.030021;1.029902;1.029854;1.029824;1.029717;1.029652;1.029622;1.029534;1.029474;1.029413;1.029362;1.029316;1.029243;1.029185
216;7.199995;19;19.541480;19.000000;1.028946;1.028499;1.028946;1.028940;1.028882;1.028856;1.028796;1.028784;1.028663;1.028613;1.028578;1.028481;1.028466;1.028368;1.028320;1.028258;1.028215;1.028187;1.028079;1.028037;1.028011
217;7.233328;19;19.506540;19.000000;1.027079;1.026660;1.027079;1.027063;1.027028;1.026998;1.026924;1.026911;1.026800;1.026785;1.026707;1.026662;1.026616;1.026582;1.026501;1.026448;1.026407;1.026345;1.026290;1.026209;1.026184
218;7.266661;19;19.462880;19.000000;1.024798;1.024362;1.024798;1.024791;1.024778;1.024723;1.024645;1.024590;1.024532;1.024477;1.024418;1.024360;1.024298;1.024258;1.024183;1.024130;1.024079;1.024059;1.023975;1.023911;1.023868
219;7.299994;19;19.413960;19.000000;1.022250;1.021787;1.022250;1.022205;1.022182;1.022111;1.022082;1.022018;1.021958;1.021893;1.021834;1.021774;1.021759;1.021652;1.021617;1.021560;1.021487;1.021444;1.021423;1.021369;1.021341
220;7.333328;19;19.363490;19.000000;1.019491;1.019131;1.019491;1.019477;1.019440;1.019403;1.019363;1.019322;1.019311;1.019229;1.019183;1.019138;1.019107;1.019050;1.019009;1.018938;1.018906;1.018842;1.018810;1.018759;1.018709
221;7.366661;19;19.314950;19.000000;1.016914;1.016576;1.016914;1.016902;1.016857;1.016829;1.016793;1.016775;1.016662;1.016646;1.016596;1.016562;1.016517;1.016482;1.016462;1.016418;1.016375;1.016337;1.016315;1.016272;1.016235
222;7.399994;19;19.271540;19.000000;1.014561;1.014292;1.014561;1.014545;1.014513;1.014500;1.014445;1.014420;1.014392;1.014361;1.014339;1.014327;1.014265;1.014205;1.014193;1.014147;1.014131;1.014094;1.014070;1.014024;1.014010
